source,property_id,title,compound,area,developer,property_type,bedrooms,bathrooms,size_sqm,finishing,ready_by,min_price,currency,min_down_payment,installment_percentage,installment_type,listing_type,location,latitude,longitude,url,photo_url
propertyfinder,bd62c80e-7801-4e4d-a19c-f24cd42b2558,Stone Hills By Roya,Stone Hills By Roya,"Cairo,New Cairo City,The 5th Settlement,Fifth Square",Roya For Real Estate  Company,townhouse,4,,,,2026-06-29T22:15:00Z,19488000,EGP,5.0,,,buy,"Cairo,New Cairo City,The 5th Settlement,Fifth Square",30.0496997,31.5394077,https://www.propertyfinder.eg/en/new-projects/roya-for-real-estate-company/stone-hills-by-roya-for-real-estate-company,https://new-projects-media.propertyfinder.com/project/bd62c80e-7801-4e4d-a19c-f24cd42b2558/gallery/image/_f2CsoRoIOR1V6qJr93e-wUnoakE_cxwOVRGfCqGql0=/medium.webp
propertyfinder,c749d2ef-faac-4683-989c-155ddd77eb28,Nobu Branded Villas - Ogami,Nobu Branded Villas - Ogami,"North Coast,Ras Al Hekma",Sodic,villa,"3, 4, 5",,,,,0,EGP,5.0,,,buy,"North Coast,Ras Al Hekma",31.108765,27.778524,https://www.propertyfinder.eg/en/new-projects/sodic/nobu-branded-villas-ogami,https://new-projects-media.propertyfinder.com/project/c749d2ef-faac-4683-989c-155ddd77eb28/gallery/image/Kl7Zh3-99BtOclp8uFMlVKryadbp-ZhX7h9SVZz_HtM=/medium.webp
propertyfinder,93ee173a-bf6b-4664-a4aa-169610e4e815,Rivers Park - Aliva,Rivers Park - Aliva,"Cairo,Mostakbal City - Future City,Mostakbal City Compounds,Aliva",Mountain View,"apartment, townhouse, villa","2, 3, 4",,,,2029-08-31T10:37:06.501Z,17693240,EGP,2.0,,,buy,"Cairo,Mostakbal City - Future City,Mostakbal City Compounds,Aliva",30.057633,31.677578,https://www.propertyfinder.eg/en/new-projects/mountain-view/rivers-park-aliva,https://new-projects-media.propertyfinder.com/project/93ee173a-bf6b-4664-a4aa-169610e4e815/gallery/image/evOYI9vAF2bAH-uCNYaXzQ-SlI3ixJpxxR5Oid19Wqw=/medium.webp
propertyfinder,37d32eca-f605-4312-aeec-99b655f5463f,Haven 2,Haven 2,"Giza,Sheikh Zayed City,New Zayed City",Am Capital Development,apartment,3,,,,2028-02-29T21:45:00Z,4556250,EGP,5.0,,,buy,"Giza,Sheikh Zayed City,New Zayed City",30.112012,30.74764,https://www.propertyfinder.eg/en/new-projects/am-capital-development/haven-2,https://new-projects-media.propertyfinder.com/project/37d32eca-f605-4312-aeec-99b655f5463f/gallery/image/m9Bq8aiyF0xo53A4RVlbGy6WviMf-G9e-uWNJO2JmrY=/medium.webp
propertyfinder,531901e0-547d-4a58-a2fa-3535a96b5c16,Coronado,Coronado,"North Coast,Coronado",Alfardous Developments,"apartment, townhouse","2, 3",,,,2026-08-31T08:17:32.223Z,7440000,EGP,30.0,,,buy,"North Coast,Coronado",31.0795575,28.3836293,https://www.propertyfinder.eg/en/new-projects/alfardous-developments/coronado,https://new-projects-media.propertyfinder.com/project/531901e0-547d-4a58-a2fa-3535a96b5c16/gallery/image/sP0dcPfWMCEMwpu1Yv7w1hth8aDBpJ4u1Utq5ddA0u4=/medium.webp
propertyfinder,7187867d-568f-4889-b7a4-786fc5ca3e18,La Castle 7,La Castle 7,"Giza,Sheikh Zayed City,New Zayed City",Zaya Development,villa,3,,,,2028-07-31T20:45:00Z,9600000,EGP,20.0,,,buy,"Giza,Sheikh Zayed City,New Zayed City",30.112012,30.74764,https://www.propertyfinder.eg/en/new-projects/zaya-development/la-castle-7,https://new-projects-media.propertyfinder.com/project/7187867d-568f-4889-b7a4-786fc5ca3e18/gallery/image/vlrctlQoiuH-SeDCaiKvmOQvANDAU0GXoGHNA7774us=/medium.webp
propertyfinder,5ed06e33-b7c9-4a2c-aa67-a65a60537226,Wadi Yemm,Wadi Yemm,North Coast,Modon Developments,"apartment, villa","1, 2, 3, 4, 5, 6",,,,2029-07-31T08:12:19.284Z,15900000,EGP,5.0,,,buy,North Coast,30.93973896,29.16074134,https://www.propertyfinder.eg/en/new-projects/modon-developments/wadi-yemm,https://new-projects-media.propertyfinder.com/project/5ed06e33-b7c9-4a2c-aa67-a65a60537226/gallery/image/Xpk0sEMU0pJYPEO-AgJgPSYnZlzE33ErgC3Ic5YqhDA=/medium.webp
propertyfinder,eb8cb221-e41d-4d2d-84f6-93f76034f256,Green Town,Green Town,"Giza,6 October City,Hadayek October,Green Town",Tesla,,,,,,2024-12-31T21:15:00Z,2563200,EGP,50.0,,,buy,"Giza,6 October City,Hadayek October,Green Town",29.9013169586,31.0697205694,https://www.propertyfinder.eg/en/new-projects/tesla/green-town,https://new-projects-media.propertyfinder.com/project/eb8cb221-e41d-4d2d-84f6-93f76034f256/gallery/image/dQpeRvivaX_dJA-P0eFVgE5uAfaSfY5MMa6Xb9g0iZ0=/medium.webp
propertyfinder,101d5a43-b8d8-4b35-a48a-7244df690f5c,Sky North,Sky North,"North Coast,Sidi Heneish",Sky Ad Developments,villa,"1, 2, 3",,,,2029-07-31T08:57:55.433Z,7149000,EGP,5.0,,,buy,"North Coast,Sidi Heneish",30.93973896,29.16074134,https://www.propertyfinder.eg/en/new-projects/sky-ad-developments/sky-north,https://new-projects-media.propertyfinder.com/project/101d5a43-b8d8-4b35-a48a-7244df690f5c/gallery/image/xFJzxejb4dkNgLwgwCV0ddzezt2baSALE20FSUyYOL8=/medium.webp
propertyfinder,041fbaf8-32f7-4386-b989-c1484539bf15,Fanadir Bay,Fanadir Bay,"Red Sea,Hurghada,El Gouna,Fanadir Bay",Orascom Development,,,,,,2026-12-31T09:41:10.849Z,4122000,EGP,15.0,,,buy,"Red Sea,Hurghada,El Gouna,Fanadir Bay",27.411573,33.673471,https://www.propertyfinder.eg/en/new-projects/orascom-development/fanadir-bay,https://new-projects-media.propertyfinder.com/project/041fbaf8-32f7-4386-b989-c1484539bf15/gallery/image/s4cQUiowOyxDGy-Siz5iIrQS1XHgV97H_1cJCUwqsV4=/medium.webp
propertyfinder,7c9dc4eb-8526-481f-8e69-b6a158308629,Zad Residence,Zad Residence,"Cairo,New Capital City,Zad Residence",Zayedar developments,"apartment, townhouse",3,,,,2028-07-31T14:27:07.061Z,4679062,EGP,10.0,,,buy,"Cairo,New Capital City,Zad Residence",29.9776031614,31.725536031,https://www.propertyfinder.eg/en/new-projects/zayedar-developments/zad-residence,https://new-projects-media.propertyfinder.com/project/7c9dc4eb-8526-481f-8e69-b6a158308629/gallery/image/VMGlk0pvCKNcVu90RFl4Hs7utceD0SLoFfdJYGewkGY=/medium.webp
propertyfinder,4bdd7f1f-8cc6-4501-9981-554af694535f,Youd,Youd,"North Coast,Ras Al Hekma,Youd",Al Ahly Sabbour Developments,"apartment, villa","1, 2, 3, 4, 5, 6",,,,2029-08-25T20:45:00Z,5850000,EGP,5.0,,,buy,"North Coast,Ras Al Hekma,Youd",31.090139,28.15801,https://www.propertyfinder.eg/en/new-projects/al-ahly-sabbour-developments/youd,https://new-projects-media.propertyfinder.com/project/4bdd7f1f-8cc6-4501-9981-554af694535f/gallery/image/eBrUDgAJQ_iJFafDX-1BeypfLSQt3frn5-AgOu5U-J0=/medium.webp
propertyfinder,b5e91af6-53ec-40e0-be05-af2221b37e5f,Hazel Villas,Hazel Villas,"Cairo,New Heliopolis,6th District,Sodic East",Sodic,"villa, townhouse","3, 4",,,,2028-12-31T12:33:53.65Z,30903000,EGP,5.0,,,buy,"Cairo,New Heliopolis,6th District,Sodic East",30.163341,31.667011,https://www.propertyfinder.eg/en/new-projects/sodic/hazel-villas,https://new-projects-media.propertyfinder.com/project/b5e91af6-53ec-40e0-be05-af2221b37e5f/gallery/image/UmLrd50aN5q_fz6hfyw6h3LurrGtyGdHTrWPKOohnec=/medium.webp
propertyfinder,bf82b539-b7a5-466e-87f0-a8dccfe51597,Water Chalet - Ogami,Water Chalet - Ogami,"North Coast,Ras Al Hekma,Ogami",Sodic,villa,"2, 3",,,,2028-12-31T12:22:35.452Z,15669450,EGP,5.0,,,buy,"North Coast,Ras Al Hekma,Ogami",31.08015484757,27.98451048158,https://www.propertyfinder.eg/en/new-projects/sodic/water-chalet-ogami,https://new-projects-media.propertyfinder.com/project/bf82b539-b7a5-466e-87f0-a8dccfe51597/gallery/image/m7n0PCj88S7Fp1OLBG5qWs2K5SwxL5hRwxHPoinc87Q=/medium.webp
propertyfinder,d262f023-9e83-4198-8d58-5d42fc3a87ef,Crystal Bay,Crystal Bay,"North Coast,Qesm Marsa Matrouh,Hacienda Heneish",Palm Hills,,,,,,,0,EGP,5.0,,,buy,"North Coast,Qesm Marsa Matrouh,Hacienda Heneish",31.2022222432,27.51813629593,https://www.propertyfinder.eg/en/new-projects/palm-hills/crystal-bay,https://new-projects-media.propertyfinder.com/project/d262f023-9e83-4198-8d58-5d42fc3a87ef/gallery/image/0I7KQzeXtxR9TBnb0o_ncQXWtxNSud_Och3Go73Za-0=/medium.webp
propertyfinder,5aed6503-7af9-4d6d-bfa9-339bc862b39c,Marina Wadi Degla,Marina Wadi Degla,"Suez,Al Ain Al Sokhna,Marina Wadi Degla",Wadi Degla,,,,,,2026-12-31T10:52:55.012Z,5308170,EGP,25.0,,,buy,"Suez,Al Ain Al Sokhna,Marina Wadi Degla",29.718201,32.383513,https://www.propertyfinder.eg/en/new-projects/wadi-degla/marina-wadi-degla,https://new-projects-media.propertyfinder.com/project/5aed6503-7af9-4d6d-bfa9-339bc862b39c/gallery/image/NhmYdbMUR457uusHBGnQK_vh8NzpLOz5HTth9d3UC5E=/medium.webp
propertyfinder,f8ae5d3a-538e-4ec6-9248-81d10fe3ceb2,Modon Ras El Hekma,Modon Ras El Hekma,"North Coast,Ras Al Hekma",Modon Developments,,,,,,2029-12-31T09:33:23.633Z,5000000,EGP,5.0,,,buy,"North Coast,Ras Al Hekma",31.108765,27.778524,https://www.propertyfinder.eg/en/new-projects/modon-developments/modon-ras-el-hekma,https://new-projects-media.propertyfinder.com/project/f8ae5d3a-538e-4ec6-9248-81d10fe3ceb2/gallery/image/qDu51s7QCnngl3uZ6tvrB5843U9myd3pFf8oxGUAr3k=/medium.webp
propertyfinder,f9363bca-25a3-4872-803d-7d8c008d5193,Vaya,Vaya,"North Coast,Ras Al Hekma,Jefaira",INERTIA,"townhouse, villa",3,,,,2029-10-31T13:16:55.355Z,9070600,EGP,5.0,,,buy,"North Coast,Ras Al Hekma,Jefaira",31.070029,28.137069,https://www.propertyfinder.eg/en/new-projects/inertia/vaya,https://new-projects-media.propertyfinder.com/project/f9363bca-25a3-4872-803d-7d8c008d5193/gallery/image/4sQPi6XLeG13FOzcOufYxSKkuRvCJ7Noco-d8ovtm_w=/medium.webp
propertyfinder,0384a0ce-d05f-4562-b9d9-b34647e1abce,Solimar Green 2,Solimar Green 2,"Giza,6 October City,6 October Compounds,Solimar",Solimar Real Estate,villa,3,,,,2025-12-31T11:14:10.052Z,3500000,EGP,10.0,,,buy,"Giza,6 October City,6 October Compounds,Solimar",29.9725111,30.940772,https://www.propertyfinder.eg/en/new-projects/solimar-real-estate/solimar-green-2,https://new-projects-media.propertyfinder.com/project/0384a0ce-d05f-4562-b9d9-b34647e1abce/gallery/image/S0YREhn5f95gqHGcP0yYvqNTYUMBmrhNhc5u4XcKv5w=/medium.webp
propertyfinder,0cdb09aa-f2f0-4043-b8e8-b33658c55063,Mamsha Avenue,Mamsha Avenue,"Cairo,New Capital City,New Capital Compounds,Mamsha Avenue",City Edge,"apartment, duplex","3, 4",,,,2027-12-31T15:44:05.955Z,11445840,EGP,5.0,,,buy,"Cairo,New Capital City,New Capital Compounds,Mamsha Avenue",30.030021,31.688448,https://www.propertyfinder.eg/en/new-projects/city-edge/mamsha-avenue,https://new-projects-media.propertyfinder.com/project/0cdb09aa-f2f0-4043-b8e8-b33658c55063/gallery/image/F06v_VPKs-RUUSUm7EtJto5DVksHzxDQCQrZ3U5jtVs=/medium.webp
propertyfinder,5f5cdb2e-81af-44b5-89d3-1db7a2b78243,Stella Riviera,Stella Riviera,"North Coast,Sidi Abdel Rahman,Stella Riviera",Remco for Real Estate,"townhouse, villa, apartment","1, 2, 3, 4",,,,2026-12-30T22:00:00Z,9500000,EGP,10.0,,,buy,"North Coast,Sidi Abdel Rahman,Stella Riviera",31.00217970109,28.70242722537,https://www.propertyfinder.eg/en/new-projects/remco-for-real-estate/stella-riviera,https://new-projects-media.propertyfinder.com/project/5f5cdb2e-81af-44b5-89d3-1db7a2b78243/gallery/image/WpsvoSuR9Uyn8pSOgAUmkzBLPEZKSRDj9WjzK5rQklk=/medium.webp
propertyfinder,5ccefd34-51e8-4fad-8904-3ad9b7f73eff,Palm Island,Palm Island,"Cairo,Shorouk City,El Shorouk Compounds,Palm Island",TG Developments,"apartment, duplex","1, 2, 3, 4",,,,2028-12-31T08:55:48.231Z,2578688,EGP,15.0,,,buy,"Cairo,Shorouk City,El Shorouk Compounds,Palm Island",30.11598,31.659342,https://www.propertyfinder.eg/en/new-projects/tg-developments/palm-island,https://new-projects-media.propertyfinder.com/project/5ccefd34-51e8-4fad-8904-3ad9b7f73eff/gallery/image/qd3qHnIeRr6mtm2_DOvanJGl4hLE4Ej1FmYo0R7rzec=/medium.webp
propertyfinder,69066704-b12e-40e5-9349-383f86df4c67,Wanas,Wanas,"North Coast,Al Alamein,Wanas",Master Group,apartment,"1, 2, 3",,,,2028-12-30T22:00:00Z,1781000,EGP,5.0,,,buy,"North Coast,Al Alamein,Wanas",30.811409,29.09935,https://www.propertyfinder.eg/en/new-projects/master-group/wanas,https://new-projects-media.propertyfinder.com/project/69066704-b12e-40e5-9349-383f86df4c67/gallery/image/ik7fUWN0AfiGjZuBORYxYjCRMvm4nKsgc8r9dvDOqeU=/medium.webp
propertyfinder,8db28460-3269-4aba-9a1f-160a4b5382e1,Greenville,Greenville,"Giza,Sheikh Zayed City,New Zayed City",PTC Real Estate Development,"villa, townhouse",3,,,,2028-12-31T07:48:26.196Z,4800000,EGP,10.0,,,buy,"Giza,Sheikh Zayed City,New Zayed City",30.112012,30.74764,https://www.propertyfinder.eg/en/new-projects/ptc-real-estate-development/greenville,https://new-projects-media.propertyfinder.com/project/8db28460-3269-4aba-9a1f-160a4b5382e1/gallery/image/pDP8H_CURitxHQLmnL4DXVRUUCGiSew9HWbJsUDxl5s=/medium.webp
propertyfinder,82f9ca3b-62cb-48bf-a5af-4a7ac405532b,La Vida,La Vida,"Giza,Sheikh Zayed City,New Zayed City,La Vida",Concrete Developments,villa,6,,,,2028-06-30T18:00:00Z,14000000,EGP,10.0,,,buy,"Giza,Sheikh Zayed City,New Zayed City,La Vida",29.9998140113,30.8746021716,https://www.propertyfinder.eg/en/new-projects/concrete-developments/la-vida,https://new-projects-media.propertyfinder.com/project/82f9ca3b-62cb-48bf-a5af-4a7ac405532b/gallery/image/l_lrEAJOQN-XTGRA7jZMjvETo5rUNscsiTAEoibkn7A=/medium.webp
propertyfinder,840071d8-ab7b-443a-8817-d00a972e5680,Viena,Viena,"Giza,6 October City,Hadayek October,Viena",Dream Hills,"apartment, villa","1, 2, 3",,,,2028-06-29T21:00:00Z,1545375,EGP,0.0,,,buy,"Giza,6 October City,Hadayek October,Viena",29.907940551,31.0861452423,https://www.propertyfinder.eg/en/new-projects/dream-hills/viena,https://new-projects-media.propertyfinder.com/project/840071d8-ab7b-443a-8817-d00a972e5680/gallery/image/fXCoeSNe8J_cdKnZ0MUDdekSSGgAuSGOwOSdmCZ5Dj4=/medium.webp
propertyfinder,96f036ed-1d57-48bb-b17d-dcf6bc7228b0,Ajan Residence,Ajan Residence,"Giza,Sheikh Zayed City,New Zayed City",Cairo Heights Developments,"villa, townhouse",3,,,,2029-01-31T10:50:03.967Z,5670000,EGP,10.0,,,buy,"Giza,Sheikh Zayed City,New Zayed City",30.112012,30.74764,https://www.propertyfinder.eg/en/new-projects/cairo-heights-developments/ajan-residence,https://new-projects-media.propertyfinder.com/project/96f036ed-1d57-48bb-b17d-dcf6bc7228b0/gallery/image/V5wfqgfJpwJR4AHVZf9d982B1c6fRwFEn00sD4H_eH4=/medium.webp
propertyfinder,a0d31cf2-5e6e-470f-8969-fd15dfb7d336,River Residence,River Residence,"Giza,6 October City,Hadayek October,River Residence",West Way Developments,"apartment, penthouse",3,,,,2028-12-31T11:18:45.563Z,3256000,EGP,0.0,,,buy,"Giza,6 October City,Hadayek October,River Residence",29.925879,31.04451,https://www.propertyfinder.eg/en/new-projects/west-way-developments/river-residence,https://new-projects-media.propertyfinder.com/project/a0d31cf2-5e6e-470f-8969-fd15dfb7d336/gallery/image/ex19rxzcq5i_4CHqqS-KPsweFnUeYcScpzuTTRIvLwg=/medium.webp
propertyfinder,a0da99a1-673a-40f6-af01-6806fcf0eabd,Diar II,Diar II,"Giza,6 October City,6 October Compounds,Diar 2",Tameer,"apartment, penthouse",3,,,,2026-12-31T08:42:39.001Z,5932156,EGP,10.0,,,buy,"Giza,6 October City,6 October Compounds,Diar 2",29.9867819,30.9090133,https://www.propertyfinder.eg/en/new-projects/tameer/diar-2,https://new-projects-media.propertyfinder.com/project/a0da99a1-673a-40f6-af01-6806fcf0eabd/gallery/image/ObkB93VUMmaZXtMDyX5QKRpmj-tT6zihAvosoEko2zc=/medium.webp
propertyfinder,a19b3240-6c68-4cee-97d4-cf150a766647,Boutique Village,Boutique Village,"Cairo,New Cairo City,The 5th Settlement,5th Settlement Compounds,Boutique Village",Modon Developments,apartment,"1, 2, 3",,,,2027-12-31T11:05:42.292Z,10425508,EGP,10.0,,,buy,"Cairo,New Cairo City,The 5th Settlement,5th Settlement Compounds,Boutique Village",30.01912358451,31.52813851833,https://www.propertyfinder.eg/en/new-projects/modon-developments/boutique-village,https://new-projects-media.propertyfinder.com/project/a19b3240-6c68-4cee-97d4-cf150a766647/gallery/image/TggXQJ_ZOEvysCdtN77nPqAw2nqRvL8kLtiWq4IoB2g=/medium.webp
propertyfinder,aac22913-2115-4e0a-87fa-a054f2146c08,Sun Gate,Sun Gate,"Giza,Sheikh Zayed City",Al Khalij Developments,"townhouse, villa",3,,,,2028-12-30T23:00:00Z,6750000,EGP,10.0,,,buy,"Giza,Sheikh Zayed City",30.04056643,30.99054337,https://www.propertyfinder.eg/en/new-projects/al-khalij-developments/sun-gate,https://new-projects-media.propertyfinder.com/project/aac22913-2115-4e0a-87fa-a054f2146c08/gallery/image/hrrssTi21jY1Q0U4aIDhYQhRJRhFP09Rmz9ASQZfinM=/medium.webp
propertyfinder,058dfb43-8df2-499b-82f9-db1655c872b1,Ritz,Ritz,"Giza,6 October City,Green Belt,Al Dabaa Corridor,Ritz Compound",ARQA Development Group,"apartment, duplex, penthouse, townhouse","1, 2, 3",,,,2030-12-31T05:48:03.696Z,4187722,EGP,0.0,,,buy,"Giza,6 October City,Green Belt,Al Dabaa Corridor,Ritz Compound",30.0709127162,30.8802033338,https://www.propertyfinder.eg/en/new-projects/arqa-development-group/ritz,https://new-projects-media.propertyfinder.com/project/058dfb43-8df2-499b-82f9-db1655c872b1/gallery/image/5wB6WFt8vsBFkXfmFZno5e9aapQGy4aJjBkxrX9_wOw=/medium.webp
propertyfinder,0c755b71-6ddf-4a1f-bd35-6853c5cc19e5,Elite West,Elite West,"Giza,Sheikh Zayed City,Sheikh Zayed Compounds,Elite West",Taj Real estate,"penthouse, apartment","2, 3",,,,2027-07-31T06:46:51.005Z,6106500,EGP,10.0,,,buy,"Giza,Sheikh Zayed City,Sheikh Zayed Compounds,Elite West",30.03927079576,31.02182865143,https://www.propertyfinder.eg/en/new-projects/taj-real-estate/elite-west,https://new-projects-media.propertyfinder.com/project/0c755b71-6ddf-4a1f-bd35-6853c5cc19e5/gallery/image/WqGAjQVj4nA873DH4EqigaQF-4JNxOTFNN1NLVwCeEQ=/medium.webp
propertyfinder,09c9fcee-b4f8-42dd-b788-75a020636abf,Park West,Park West,"Giza,Sheikh Zayed City,New Zayed City",Pledge Development,"villa, townhouse",3,,,,2028-06-30T05:28:04.908Z,4745000,EGP,10.0,,,buy,"Giza,Sheikh Zayed City,New Zayed City",30.112012,30.74764,https://www.propertyfinder.eg/en/new-projects/pledge-development/park-west,https://new-projects-media.propertyfinder.com/project/09c9fcee-b4f8-42dd-b788-75a020636abf/gallery/image/tDm_ggRmjGEkjR5oz_zHI7c4Oo7Zu2sCygVklRfMFHQ=/medium.webp
propertyfinder,1771210c-62c7-4b20-98a2-3453e038ecb9,Green Plaza,Green Plaza,"Giza,Sheikh Zayed City,New Zayed City,Green Plaza 1",Tesla,apartment,"2, 3",,,,2026-11-30T07:50:39.412Z,1762500,EGP,15.0,,,buy,"Giza,Sheikh Zayed City,New Zayed City,Green Plaza 1",30.048995,30.9343933,https://www.propertyfinder.eg/en/new-projects/tesla/green-plaza,https://new-projects-media.propertyfinder.com/project/1771210c-62c7-4b20-98a2-3453e038ecb9/gallery/image/SiCCIpWfu4ThG5MxG2H3Xm6OeNTmsZ5YQ0cdOLIf_JY=/medium.webp
propertyfinder,4dae8e40-9f54-45da-8701-6b2204d1854b,Sicily 2,Sicily 2,"Giza,6 October City,Green Belt,Sicily New Zayed",Ma`alem,"villa, townhouse","3, 4, 5, 6",,,,2028-05-31T10:16:13.947Z,4529525,EGP,9.0,,,buy,"Giza,6 October City,Green Belt,Sicily New Zayed",29.95130145702,30.81995321979,https://www.propertyfinder.eg/en/new-projects/ma-alem/sicily-2,https://new-projects-media.propertyfinder.com/project/4dae8e40-9f54-45da-8701-6b2204d1854b/gallery/image/n8OGdUmu34v0OSVvxtsG0XKz_DAn3YNcp8OhixFBn74=/medium.webp
propertyfinder,4f48a80f-7cc0-434b-8550-ded6f58ad73d,Light City,Light City,"Cairo,New Capital City",MAK Developments,,,,,,2026-12-31T14:13:25.241Z,4500000,EGP,10.0,,,buy,"Cairo,New Capital City",30.001226,31.709683,https://www.propertyfinder.eg/en/new-projects/mak-developments/light-city,https://new-projects-media.propertyfinder.com/project/4f48a80f-7cc0-434b-8550-ded6f58ad73d/gallery/image/DIS0Ir2svExIWeOJxrCXLhxJYNc3pJpfk1HCbzRnvvA=/medium.webp
propertyfinder,4ecdedb2-ed40-4e35-bc27-66d5797c75c7,Garden Gate,Garden Gate,"Giza,6 October City,Al Wahat Road,Ashgar City,Garden Gate",IGI Real Estate,apartment,2,,,,2025-12-31T12:00:38.646Z,2128770,EGP,10.0,,,buy,"Giza,6 October City,Al Wahat Road,Ashgar City,Garden Gate",29.9617915581,31.0281659881,https://www.propertyfinder.eg/en/new-projects/igi-real-estate/garden-gate,https://new-projects-media.propertyfinder.com/project/4ecdedb2-ed40-4e35-bc27-66d5797c75c7/gallery/image/Wjg1x3S2J1OurJxhsKlDgVo2Q4AQN2YGYpREFf3kOHg=/medium.webp
propertyfinder,4d4d3967-7029-4a3e-a8e1-4cdb1f895bb9,Park Valley Layan,Park Valley Layan,"Giza,6 October City,Green Belt,Park Valley Layan",EFID Developments,"townhouse, villa",3,,,,2025-06-22T14:20:22.562Z,3750000,EGP,10.0,,,buy,"Giza,6 October City,Green Belt,Park Valley Layan",29.93954105725,30.82465355767,https://www.propertyfinder.eg/en/new-projects/efid-developments/park-valley-layan,https://new-projects-media.propertyfinder.com/project/4d4d3967-7029-4a3e-a8e1-4cdb1f895bb9/gallery/image/Bo8gctD8-naBnuuFFZtWwPJHqPdqCHXgejA_zgoGLf8=/medium.webp
propertyfinder,c09df216-1305-48ad-be32-661baecaf4ab,Via,Via,"Giza,Sheikh Zayed City,Sheikh Zayed Compounds,Via",Eagles Developments,apartment,3,,,,2027-12-31T11:55:51.607Z,3242882,EGP,0.0,,,buy,"Giza,Sheikh Zayed City,Sheikh Zayed Compounds,Via",30.06291735608,31.01371872884,https://www.propertyfinder.eg/en/new-projects/eagles-developments/via,https://new-projects-media.propertyfinder.com/project/c09df216-1305-48ad-be32-661baecaf4ab/gallery/image/hYvCV8s8ToCZD9HhWeE7QtS-xdH-jnk5Tdtq6vo7Ujs=/medium.webp
propertyfinder,cc7d0271-135f-4fb2-b26b-738ef4633ffa,Linwood,Linwood,"Cairo,New Cairo City,Al Rehab",ERG DEVELOPMENTS,"townhouse, villa","1, 2, 3",,,,2028-12-30T22:00:00Z,18595620,EGP,5.0,,,buy,"Cairo,New Cairo City,Al Rehab",30.066271,31.485601,https://www.propertyfinder.eg/en/new-projects/erg-developments/linwood,https://new-projects-media.propertyfinder.com/project/cc7d0271-135f-4fb2-b26b-738ef4633ffa/gallery/image/DBlBw1Hc_vZeCnJdrBanOSO3ZUNU6cIhz8PVT5Vq_34=/medium.webp
propertyfinder,c59af162-9e49-4d95-9c9d-9ba668882653,Verona Boutique,Verona Boutique,"Giza,6 October City",Verona Developments,apartment,"2, 3",,,,2026-12-31T15:06:00.437Z,6770000,EGP,20.0,,,buy,"Giza,6 October City",29.95790912,30.91575801,https://www.propertyfinder.eg/en/new-projects/verona-developments/verona-boutique,https://new-projects-media.propertyfinder.com/project/c59af162-9e49-4d95-9c9d-9ba668882653/gallery/image/_aqcrm9xqnDF0BUjUSNt9MVjp3Vl_SWorVLmJK9S-30=/medium.webp
propertyfinder,8c03741e-4098-4388-968a-a43fa3e63d65,Elite Garden,Elite Garden,"Giza,6 October City",Raya,"penthouse, apartment, duplex","2, 3, 4",,,,2027-11-30T12:39:00.193Z,1237500,EGP,16.0,,,buy,"Giza,6 October City",29.95790912,30.91575801,https://www.propertyfinder.eg/en/new-projects/raya/elite-garden,https://new-projects-media.propertyfinder.com/project/8c03741e-4098-4388-968a-a43fa3e63d65/gallery/image/5lXfmCEn-wTFiSSavO4RgffaCD5e-d8nbtzE5Su6Jec=/medium.webp
